feedback_id,visitor_id,event_id,institution_id,rating,text,sentiment,data_source
FB_01668,VIS_04678,EV_0087,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01669,VIS_02511,EV_0085,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01670,VIS_02965,EV_0116,INST_009,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01671,VIS_03319,EV_0200,INST_017,4,Интересная программа и хороший формат.,positive,synthetic
FB_01672,VIS_02536,EV_0206,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01673,VIS_00354,EV_0104,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01674,VIS_00627,EV_0140,INST_012,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01675,VIS_03930,EV_0209,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_01676,VIS_02804,EV_0092,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01677,VIS_01147,EV_0127,INST_011,5,Интересная программа и хороший формат.,positive,synthetic
FB_01678,VIS_02397,EV_0153,INST_014,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01679,VIS_02102,EV_0171,INST_014,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01680,VIS_04398,EV_0202,INST_017,4,Интересная программа и хороший формат.,positive,synthetic
FB_01681,VIS_00975,EV_0098,INST_007,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01682,VIS_00414,EV_0030,INST_002,4,Интересная программа и хороший формат.,positive,synthetic
FB_01683,VIS_04858,EV_0146,INST_012,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01684,VIS_04490,EV_0206,INST_017,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01685,VIS_04317,EV_0108,INST_009,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01686,VIS_00402,EV_0061,INST_006,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01687,VIS_02913,EV_0083,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01688,VIS_03251,EV_0213,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01689,VIS_01336,EV_0073,INST_006,1,Не хватило интерактивности и вовлечения.,negative,synthetic
FB_01690,VIS_04990,EV_0072,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01691,VIS_01237,EV_0103,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01692,VIS_03252,EV_0079,INST_007,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_01693,VIS_01004,EV_0190,INST_017,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01694,VIS_00965,EV_0092,INST_007,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01695,VIS_00636,EV_0070,INST_006,5,Интересная программа и хороший формат.,positive,synthetic
FB_01696,VIS_03998,EV_0181,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_01697,VIS_01743,EV_0159,INST_014,5,Интересная программа и хороший формат.,positive,synthetic
FB_01698,VIS_02636,EV_0043,INST_004,5,Интересная программа и хороший формат.,positive,synthetic
FB_01699,VIS_02995,EV_0020,INST_001,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01700,VIS_00521,EV_0173,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01701,VIS_02592,EV_0223,INST_018,4,Интересная программа и хороший формат.,positive,synthetic
FB_01702,VIS_04465,EV_0036,INST_003,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01703,VIS_03603,EV_0189,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_01704,VIS_02141,EV_0147,INST_012,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01705,VIS_04576,EV_0191,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_01706,VIS_02228,EV_0003,INST_001,2,Организацию можно было сделать лучше.,negative,synthetic
FB_01707,VIS_03534,EV_0144,INST_012,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01708,VIS_01254,EV_0027,INST_002,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01709,VIS_03501,EV_0204,INST_017,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_01710,VIS_02272,EV_0144,INST_012,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01711,VIS_02726,EV_0032,INST_002,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01712,VIS_01440,EV_0145,INST_012,4,Интересная программа и хороший формат.,positive,synthetic
FB_01713,VIS_04527,EV_0066,INST_006,1,Организацию можно было сделать лучше.,negative,synthetic
FB_01714,VIS_02209,EV_0185,INST_016,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_01715,VIS_04763,EV_0183,INST_015,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01716,VIS_03158,EV_0050,INST_005,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01717,VIS_03403,EV_0055,INST_005,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_01718,VIS_00679,EV_0104,INST_007,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_01719,VIS_02787,EV_0198,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_01720,VIS_01340,EV_0064,INST_006,3,Некоторые части программы понравились больше других.,neutral,synthetic
